Animal_Number,year,month,age,Lactation_Number,Days_In_Milk,RT_mean,RT_variance,AT_mean,AT_variance,temperature_mean,temperature_variance,humidity_mean,humidity_variance,solarradiation_mean,solarradiation_variance,THI_mean,THI_variance,MY1,MY2
52411,2023,12,3.61643835616438,2,141,465.466666666667,16838.8380952381,413.533333333333,10853.8380952381,48.26,14.1368571428571,68.3733333333333,26.5749523809524,99.9933333333333,169.299238095238,31.6202017333333,14.7147757059301,54.97988632,53.6391979657143
52420,2023,9,3.32602739726027,2,18,455.285714285714,20353.7582417582,373.0,9950.61538461538,77.7,5.90769230769231,52.8928571428571,61.3468681318681,243.821428571429,2510.85873626374,60.3331237857143,7.64293714634695,68.82351416,59.5177502857143
52436,2024,2,3.8027397260274,2,204,542.533333333333,5357.55238095238,416.733333333333,604.352380952381,52.84,19.3511428571429,75.3266666666667,13.6478095238095,155.24,1785.88685714286,38.0946488666667,17.025655067162,41.89829304,44.0839584914286
52452,2024,2,3.8,2,120,597.733333333333,1550.78095238095,424.466666666667,158.12380952381,53.6333333333333,15.1238095238095,74.6666666666667,13.2895238095238,159.373333333333,1964.7420952381,38.6523952,14.300870770529,64.49624648,57.3372687428571
52486,2023,9,3.34520547945205,2,181,613.6,3833.82857142857,427.466666666667,1425.12380952381,75.6933333333333,6.4992380952381,51.3266666666667,42.386380952381,237.886666666667,1095.4340952381,58.3126946,10.1265504052008,40.90039064,32.8193251657143
52553,2023,9,3.33424657534247,2,63,582.933333333333,24808.9238095238,453.066666666667,13134.0666666667,75.4133333333333,7.10266666666668,51.86,42.3597142857143,231.013333333333,767.375523809524,57.9730071333333,11.205103128065,67.4491304,56.6743764342857
52639,2024,2,3.73972602739726,2,225,480.2,2195.02857142857,437.466666666667,454.409523809524,52.84,19.3511428571429,75.3266666666667,13.6478095238095,155.24,1785.88685714286,38.0946488666667,17.025655067162,52.97047376,42.84630032
52649,2024,2,3.73698630136986,2,97,582.2,2982.02857142857,430.266666666667,86.9238095238095,52.84,19.3511428571429,75.3266666666667,13.6478095238095,155.24,1785.88685714286,38.0946488666667,17.025655067162,57.0845532,62.9145063771429
52655,2023,10,3.36164383561644,2,102,532.133333333333,24873.2666666667,392.666666666667,10011.0952380952,68.5333333333333,27.7666666666667,56.5133333333333,60.2340952380953,179.613333333333,784.236952380953,50.9784824666667,26.767824470282,58.4680088,64.6498197714286
52677,2023,9,3.24657534246575,2,156,563.533333333333,23445.8380952381,449.133333333333,13030.8380952381,77.8266666666667,5.72638095238095,52.9133333333333,56.9712380952381,245.58,2377.90028571429,60.4205006,7.21153367958583,51.5507308,42.5352658057143
52700,2024,3,3.74246575342466,2,176,503.466666666667,16072.6952380952,475.2,15763.8857142857,54.6533333333333,6.42409523809524,73.04,6.58399999999999,167.666666666667,1910.23666666667,39.0747813333333,5.66325346422723,36.78177528,49.6599001485714
52704,2024,5,3.93972602739726,2,186,578.333333333333,2299.52380952381,454.8,308.028571428571,67.1933333333333,56.1035238095238,50.4666666666667,82.8680952380953,328.12,4831.47314285714,50.2944572,61.1771430442721,37.31701384,39.6329249942857
52747,2023,10,3.35068493150685,2,135,531.2,25283.6,417.0,10930.2857142857,69.0533333333333,21.7898095238095,54.3533333333333,24.2455238095238,185.166666666667,287.186666666667,51.2424552666667,22.9371754290128,54.30857016,43.4735532571429
52766,2024,6,4.03561643835616,2,283,474.4,19341.1142857143,440.4,14565.6857142857,79.68,36.516,37.2866666666667,18.0383809523809,358.806666666667,627.860666666667,65.6648068666667,37.8035500904759,24.54839904,23.84533144
52768,2023,10,3.33150684931507,2,99,494.866666666667,17781.1238095238,423.8,12736.7428571429,68.5333333333333,27.7666666666667,56.5133333333333,60.2340952380953,179.613333333333,784.236952380953,50.9784824666667,26.767824470282,61.97881088,58.4466251771429
52780,2023,8,3.14520547945205,2,79,530.733333333333,20706.6380952381,540.933333333333,20849.780952381,80.9866666666667,16.1612380952381,42.5733333333333,52.616380952381,299.806666666667,228.079238095238,65.4808936,27.5603421195704,40.25175408,42.19766376
52808,2024,5,3.8986301369863,2,265,495.8,18035.8857142857,475.266666666667,14191.9238095238,62.4333333333333,17.4295238095238,55.0266666666667,65.4535238095238,314.306666666667,5067.4920952381,44.9694576,17.880903680113,38.39202688,38.5514320685714
52817,2023,7,3.11506849315069,2,41,428.933333333333,17696.3523809524,451.866666666667,13627.1238095238,84.58,9.03314285714285,40.2266666666667,21.3449523809524,300.24,817.304,69.5204426666667,9.54961705670495,68.1295184,55.1600271428571
52850,2023,10,3.29041095890411,2,61,568.4,23110.4,452.2,24862.8857142857,67.6933333333333,7.0135238095238,58.2,40.58,192.26,829.651142857143,49.9613685333333,4.85652959359341,34.84040152,43.4541136
52851,2024,2,3.66575342465753,2,202,568.6,803.4,411.533333333333,312.552380952381,50.9266666666667,21.3020952380952,77.5333333333333,31.7195238095238,115.086666666667,2737.57980952381,37.1875244,21.2098833333534,51.99978688,52.00885872
52883,2024,4,3.77534246575342,2,166,553.466666666667,20737.5523809524,375.4,8804.11428571429,57.1466666666667,10.9040952380952,67.9333333333333,49.5280952380952,214.94,2681.50685714286,40.6237236,4.93249058786656,47.85849192,45.1712833142857
52911,2023,12,3.48493150684931,2,210,490.8,35715.3142857143,403.466666666667,21973.2666666667,49.5,32.8328571428571,70.4133333333333,86.4769523809524,81.6866666666667,941.538380952381,33.9053117333333,62.1724826541068,36.84074224,37.86132424
52913,2024,4,3.83561643835616,2,283,515.066666666667,19298.4952380952,438.533333333333,13017.1238095238,63.0733333333333,24.9192380952381,64.84,29.6454285714286,276.5,3194.55285714286,45.8053705333333,19.7734921549238,42.95062648,32.4253481142857
52948,2024,2,3.62739726027397,2,287,597.066666666667,734.780952380952,553.133333333333,463.695238095238,50.76,18.3654285714286,77.0333333333333,31.7952380952381,110.713333333333,2236.50980952381,36.8229523333333,17.8313299209512,34.0194,40.4364308228571
52951,2024,5,3.86301369863014,2,237,570.533333333333,12710.6952380952,414.666666666667,1141.66666666667,65.0933333333333,42.7678095238095,51.9133333333333,74.5840952380952,328.926666666667,4777.91495238095,47.9451260666667,46.9857106800535,45.40002328,44.5783737714286
52952,2023,10,3.30958904109589,2,83,557.6,25033.4,399.0,13120.1428571429,66.9666666666667,11.3066666666667,58.6066666666667,69.4835238095238,173.88,869.566,49.5112807333333,8.43699867933263,63.96100792,58.3202674057143
52985,2024,5,3.8986301369863,2,139,569.2,902.742857142857,534.2,408.6,67.88,58.4774285714286,50.9933333333333,76.9092380952381,328.8,4851.78571428571,50.8583631333333,63.5741371895122,34.66350064,47.8183166285714
52991,2023,10,3.30684931506849,2,171,616.333333333333,22730.6666666667,434.2,12484.6,66.6666666666667,12.3095238095238,59.92,72.5831428571429,166.4,1007.52142857143,49.2929982666667,9.41607271720206,51.54165896,52.9140987542857
52997,2023,10,3.29041095890411,2,98,573.066666666667,20540.0666666667,419.6,11715.9714285714,68.86,20.1354285714286,54.7466666666667,22.9812380952381,184.173333333333,287.654952380952,51.0166286666667,21.0196377967477,60.12815552,54.0552066285714
52999,2023,11,3.33150684931507,2,106,535.466666666667,18329.8380952381,483.066666666667,15654.3523809524,60.0666666666667,36.7409523809524,57.9933333333333,99.0706666666667,136.346666666667,432.184095238095,42.8715774,41.1059203333389,29.13875008,35.9737335314286
53002,2023,9,3.20821917808219,2,30,551.866666666667,18597.8380952381,413.6,11823.1142857143,75.4133333333333,7.10266666666668,51.86,42.3597142857143,231.013333333333,767.375523809524,57.9730071333333,11.205103128065,45.43177472,46.1698337028571
53021,2024,4,3.80547945205479,2,100,632.933333333333,2598.06666666667,459.066666666667,307.495238095238,62.7533333333333,35.728380952381,66.1066666666667,38.7020952380952,262.733333333333,5741.57666666667,45.775992,24.6876842560749,54.7485544,57.3813319657143
53040,2023,8,3.07945205479452,2,36,538.4,2831.97142857143,449.0,199.0,80.9866666666667,16.1612380952381,42.5733333333333,52.616380952381,299.806666666667,228.079238095238,65.4808936,27.5603421195704,52.5939924,41.7453677371429
53072,2024,3,3.64657534246575,2,114,554.733333333333,25782.780952381,404.8,11251.3142857143,55.22,7.04742857142857,72.8,6.74857142857142,170.806666666667,1834.96638095238,39.5683728,6.07070221992216,76.05830656,61.3450780571429
53081,2024,2,3.58904109589041,2,199,536.866666666667,1075.69523809524,486.666666666667,734.809523809524,50.5466666666667,17.5612380952381,79.0733333333333,36.196380952381,86.9466666666667,1629.87266666667,37.4916958,17.3227513355147,42.28838216,41.8820933257143
53082,2023,9,3.18630136986301,2,70,437.133333333333,32307.1238095238,426.666666666667,20459.0952380952,75.86,5.63828571428572,51.52,45.6602857142857,243.0,739.897142857143,58.487414,8.93835732238272,42.76011784,46.4212532685714
53085,2023,11,3.36164383561644,2,150,519.133333333333,23033.2666666667,427.6,10915.4,55.8066666666667,13.2549523809524,62.62,113.957428571429,124.206666666667,902.514952380952,39.0316908666667,18.8321234409313,43.88956192,41.6436335314286
53091,2024,4,3.79452054794521,2,278,592.666666666667,24261.9523809524,410.6,10874.8285714286,62.42,34.5045714285714,65.98,40.2474285714286,259.706666666667,5600.31780952381,45.4348142,24.1876191747799,52.83893208,49.9774145485714
53110,2023,11,3.35616438356164,2,153,489.333333333333,33997.380952381,386.333333333333,20019.6666666667,55.8066666666667,13.2549523809524,62.62,113.957428571429,124.206666666667,902.514952380952,39.0316908666667,18.8321234409313,39.1903488,43.7100690857143
53116,2024,2,3.61917808219178,2,219,541.2,1577.31428571429,553.6,10828.6857142857,52.84,19.3511428571429,75.3266666666667,13.6478095238095,155.24,1785.88685714286,38.0946488666667,17.025655067162,23.48699376,29.1659656
53120,2023,11,3.32328767123288,2,127,539.0,39921.7142857143,416.2,24268.0285714286,58.2333333333333,14.9238095238095,56.6066666666667,81.6920952380952,136.046666666667,107.875523809524,40.8755306,16.5589960098894,44.56994992,45.2464499885714
53138,2023,12,3.39452054794521,2,129,568.733333333333,28999.2095238095,466.8,23555.3142857143,54.86,17.6268571428571,63.62,125.957428571429,109.8,1188.80142857143,38.3126802,21.0479525739263,43.78069984,27.9691307085714
53144,2023,11,3.35068493150685,2,207,486.066666666667,37080.4952380952,458.0,30096.2857142857,55.8066666666667,13.2549523809524,62.62,113.957428571429,124.206666666667,902.514952380952,39.0316908666667,18.8321234409313,41.93911632,42.7348462857143
53153,2024,2,3.57808219178082,2,183,545.133333333333,1538.98095238095,493.0,978.571428571429,50.1733333333333,17.2092380952381,78.3066666666667,34.9478095238095,93.7133333333333,2091.26266666667,36.7809448,16.1561908454936,49.101334,49.08772624
53183,2024,3,3.62465753424658,2,212,468.4,14648.4,500.4,16772.2571428571,55.22,7.04742857142857,72.8,6.74857142857142,170.806666666667,1834.96638095238,39.5683728,6.07070221992216,52.55770504,41.1939294628571
53200,2023,12,3.42465753424658,2,204,508.2,34046.0285714286,417.333333333333,23604.2380952381,49.5,32.8328571428571,70.4133333333333,86.4769523809524,81.6866666666667,941.538380952381,33.9053117333333,62.1724826541068,45.75836096,42.4555632114286
53206,2024,4,3.72328767123288,2,275,494.666666666667,17505.0952380952,477.466666666667,14897.6952380952,54.7466666666667,24.0840952380952,67.9733333333333,25.6292380952381,232.813333333333,4100.23838095238,38.0113972,19.0058231523306,30.54034936,36.1020352685714
53210,2024,7,3.99178082191781,2,284,518.466666666667,21700.1238095238,498.4,16007.1142857143,88.5266666666667,6.99780952380953,40.18,13.2931428571429,347.006666666667,615.446380952381,73.4084360666667,9.46048936568109,37.25351096,40.0690213028571
53215,2024,3,3.68767123287671,2,133,585.066666666667,24913.2095238095,460.733333333333,14482.6380952381,57.8466666666667,10.8226666666667,65.5,58.99,221.68,1427.88171428571,40.9537092666667,6.44875863592608,73.07820712,62.4576744342857
53241,2024,3,3.65479452054795,2,46,539.466666666667,2307.12380952381,538.866666666667,506.980952380952,54.7933333333333,7.1192380952381,67.0533333333333,43.3069523809524,212.86,1807.934,38.0339430666667,5.17324075214578,54.85741648,56.0289798171429
53254,2024,2,3.58082191780822,2,137,604.2,2557.88571428571,399.4,194.114285714286,51.4466666666667,26.9912380952381,76.6,16.83,136.393333333333,2518.13066666667,37.2032198666667,21.9911132677478,52.843468,46.7951426742857
53258,2024,2,3.6,2,219,566.133333333333,2663.12380952381,511.933333333333,434.780952380952,54.9066666666667,6.98495238095238,74.2,16.6942857142857,163.28,2576.90028571429,39.7981578666667,5.65912936165169,32.9080996,37.1051215771429
53301,2024,2,3.57534246575342,2,177,530.466666666667,7031.26666666667,545.2,12745.8857142857,52.0933333333333,23.7778095238095,75.6466666666667,13.3826666666667,152.753333333333,1612.4240952381,37.4612558,21.0609968658119,56.83054168,50.6590985257143
53311,2024,2,3.56164383561644,2,172,470.866666666667,17935.4095238095,427.8,815.314285714286,51.16,25.4554285714286,77.8666666666667,24.2195238095238,123.486666666667,2917.81980952381,37.4867110666667,24.3795352228029,27.49221112,39.2415398971429
53331,2024,3,3.62191780821918,2,224,538.2,21287.6,459.133333333333,12963.4095238095,53.6866666666667,3.63980952380952,71.84,9.50542857142857,173.006666666667,1988.19923809524,37.7735342666667,4.00152731981548,46.23916848,42.3078218171429
53344,2024,3,3.64109589041096,2,171,583.0,27890.5714285714,399.6,10737.2571428571,56.6933333333333,10.8149523809524,64.5133333333333,54.4926666666667,220.1,1521.22,39.6067436666667,8.27701389287682,51.72763168,51.51444344
53354,2023,8,3.01369863013699,2,64,545.466666666667,20332.980952381,415.8,11053.3142857143,80.9866666666667,16.1612380952381,42.5733333333333,52.616380952381,299.806666666667,228.079238095238,65.4808936,27.5603421195704,38.668718,45.9229500571429
53367,2023,10,3.23287671232877,2,118,581.0,25186.8571428571,449.6,13576.1142857143,66.6666666666667,12.3095238095238,59.92,72.5831428571429,166.4,1007.52142857143,49.2929982666667,9.41607271720206,32.39100472,35.7735050628571
53379,2023,12,3.36712328767123,2,175,523.933333333333,17572.2095238095,447.333333333333,13575.8095238095,48.78,14.8631428571429,69.4666666666667,18.8223809523809,93.2466666666667,272.056952380952,32.3218014666667,15.0546368873893,46.039588,46.9694516
53380,2023,12,3.36164383561644,2,113,560.866666666667,26910.6952380952,444.933333333333,13534.780952381,49.0933333333333,14.1306666666667,69.82,15.2788571428571,94.68,298.707428571429,32.6892907333333,13.4980291549231,43.65823,40.8090242514286
53410,2024,2,3.55342465753425,2,234,509.266666666667,1381.06666666667,472.533333333333,247.409523809524,52.0933333333333,23.7778095238095,75.6466666666667,13.3826666666667,152.753333333333,1612.4240952381,37.4612558,21.0609968658119,54.97081448,47.0763697142857
53412,2024,2,3.50958904109589,2,143,546.933333333333,19995.780952381,437.466666666667,13411.980952381,53.84,15.2954285714286,80.8466666666667,39.8569523809524,60.8333333333333,427.662380952381,41.6172216666667,17.702587377445,49.26916304,45.98969288
53441,2023,8,3.03287671232877,2,80,462.2,15569.6,379.066666666667,10911.0666666667,82.28,11.1531428571429,48.8733333333333,11.3206666666667,283.486666666667,1053.21552380952,64.9582831333333,11.7177403775993,31.80133512,39.1521174742857
53444,2024,2,3.55890410958904,2,91,591.6,3285.11428571429,479.0,5384.14285714286,54.4333333333333,9.7952380952381,75.5533333333333,19.0669523809524,148.853333333333,2571.26838095238,39.8198164666667,7.31968459022669,71.39084488,55.4056148114286
53492,2023,10,3.20821917808219,2,70,538.533333333333,21672.6952380952,428.266666666667,12482.2095238095,66.6666666666667,12.3095238095238,59.92,72.5831428571429,166.4,1007.52142857143,49.2929982666667,9.41607271720206,44.77860224,51.5818342514286
53505,2023,12,3.37260273972603,2,139,556.133333333333,30031.5523809524,424.4,11336.8285714286,51.5733333333333,24.426380952381,74.46,128.581142857143,73.0466666666667,1005.99123809524,37.5867299333333,58.6548863661348,50.15820336,43.8701222628571
53510,2023,10,3.15890410958904,2,46,579.333333333333,22298.9523809524,522.133333333333,19162.6952380952,69.62,21.8702857142857,56.4133333333333,55.0626666666667,188.313333333333,746.558380952381,52.0188677333333,20.0255460001091,65.47146928,63.7977148
53542,2024,3,3.63561643835616,2,116,523.866666666667,17997.8380952381,483.866666666667,16296.5523809524,57.1933333333333,11.3920952380952,68.2133333333333,47.5640952380952,212.26,2346.69828571429,40.7124014666667,5.66934522115243,50.48932552,52.4689306057143
53583,2024,5,3.76712328767123,2,113,557.866666666667,23627.6952380952,408.333333333333,10825.6666666667,72.1733333333333,7.14352380952381,47.7266666666667,37.4692380952381,352.073333333333,151.036380952381,55.2957994,10.17063958447,41.78035912,39.9368316342857
53589,2023,10,3.16164383561644,2,46,497.666666666667,29440.6666666667,416.866666666667,22415.2666666667,68.76,24.8968571428572,53.7866666666667,30.7955238095238,185.613333333333,410.215523809524,51.0450118666667,25.6721229201047,20.32999344,48.7423483314286
53616,2024,5,3.72054794520548,2,165,579.4,22718.1142857143,512.6,16166.1142857143,61.9733333333333,13.9335238095238,55.8266666666667,64.3792380952381,309.406666666667,5033.9620952381,44.4710896,14.327017550449,59.18922008,54.8697282628571
53618,2024,6,3.83561643835616,2,224,586.133333333333,4821.69523809524,482.066666666667,238.92380952381,78.3866666666667,26.7212380952381,40.8533333333333,33.0355238095238,363.06,177.358285714286,63.2281372,19.0815940135497,45.68125032,51.2941273257143
53682,2023,11,3.22191780821918,2,56,448.533333333333,27767.4095238095,438.933333333333,33948.2095238095,57.4266666666667,15.8020952380952,58.68,96.6531428571429,137.78,131.326,40.2243914666667,16.2877925944769,57.20702304,45.18229912
53697,2024,2,3.48767123287671,2,218,613.6,2820.82857142857,425.0,172.285714285714,52.06,23.9897142857143,77.0133333333333,35.8126666666667,116.713333333333,2961.36266666667,38.1522321333333,20.4239319463604,34.40041728,38.4885771771429
53700,2023,10,3.15068493150685,2,84,560.866666666667,21540.6952380952,437.466666666667,12730.5523809524,68.8133333333333,19.5640952380952,54.88,22.406,182.746666666667,297.926952380952,50.9582873333333,20.3133336954677,61.5070752,53.6709494057143
53707,2024,3,3.59178082191781,2,210,562.133333333333,18731.980952381,396.666666666667,10293.2380952381,57.7266666666667,11.8735238095238,66.6533333333333,57.4412380952381,211.94,2097.01971428571,41.0215988,5.86785119500119,36.54137152,32.9502188571429
53709,2023,11,3.22739726027397,2,64,537.733333333333,39995.4952380952,444.933333333333,27340.9238095238,57.14,14.7482857142857,61.8333333333333,109.522380952381,130.393333333333,697.613523809524,40.2460951333333,17.1087750336993,52.3671964,63.8178024457143
53725,2023,10,3.18082191780822,2,134,584.533333333333,24948.4095238095,451.066666666667,13552.780952381,61.5333333333333,50.4866666666667,58.8466666666667,87.5040952380952,143.12,663.056,44.2516066,52.4655061113216,50.15820336,54.39475264
53746,2023,8,2.9972602739726,2,39,536.466666666667,1667.8380952381,466.933333333333,216.92380952381,80.9133333333333,14.8398095238095,53.2933333333333,41.3492380952381,255.94,2529.79257142857,63.3318294666667,14.317886914077,58.25028464,53.4959924914286
53754,2023,11,3.2,2,85,512.466666666667,41003.5523809524,407.2,22546.1714285714,56.9733333333333,18.2620952380952,58.08,100.030285714286,137.126666666667,105.386380952381,39.7885085333333,19.4670363025043,51.54165896,47.1930076571429
53774,2024,2,3.44657534246575,2,65,493.933333333333,18950.9238095238,456.066666666667,19941.0666666667,51.88,23.3374285714286,78.8133333333333,97.0026666666667,69.4133333333333,1461.17123809524,39.2750589333333,39.8721251062531,49.08772624,56.5480186628571
53803,2024,4,3.63287671232877,2,218,561.6,5932.68571428571,538.533333333333,3324.8380952381,60.34,49.9168571428572,66.82,34.0202857142857,271.28,4413.10171428571,43.4499202,42.5460118116989,38.60975104,25.8288244571429
53805,2024,4,3.61643835616438,2,197,573.4,20053.6857142857,437.333333333333,13195.0952380952,56.28,50.1588571428572,67.1933333333333,36.0420952380952,243.36,5977.02828571429,39.4809283333333,39.3644446421915,61.3936772,53.9243129371429
53807,2024,3,3.56164383561644,2,226,522.4,20411.2571428571,417.266666666667,11836.3523809524,57.8466666666667,10.098380952381,63.5866666666667,50.6226666666667,221.74,1351.85114285714,40.5990421333333,8.22319925321028,18.91932232,34.3440422742857
53820,2024,3,3.55342465753425,2,170,567.2,22440.7428571429,406.0,10518.1428571429,57.8466666666667,10.098380952381,63.5866666666667,50.6226666666667,221.74,1351.85114285714,40.5990421333333,8.22319925321028,44.39304904,53.2387410285714
53832,2024,5,3.70958904109589,2,258,545.666666666667,21864.8095238095,411.133333333333,11647.980952381,70.9466666666667,18.6098095238095,49.7933333333333,33.9220952380952,350.686666666667,137.125523809524,53.690083,23.476585926704,16.56971576,25.8080888228571
53833,2023,12,3.31232876712329,2,179,564.0,25133.8571428571,448.6,18306.1142857143,52.5333333333333,19.1009523809524,76.1,119.051428571429,67.3666666666667,887.816666666667,39.0450475333333,43.8100596019408,21.04213288,34.2235164
53845,2024,7,3.86301369863014,2,244,535.066666666667,17793.4952380952,512.6,17620.9714285714,88.5266666666667,6.99780952380953,40.18,13.2931428571429,347.006666666667,615.446380952381,73.4084360666667,9.46048936568109,56.29983904,47.1638481714286
53851,2024,5,3.67123287671233,2,289,571.533333333333,21013.4095238095,406.666666666667,10871.5238095238,61.6733333333333,14.2378095238095,56.9933333333333,70.7292380952381,295.453333333333,6704.7740952381,44.2110012666667,14.5053147537792,33.30726056,33.5884876
53857,2024,2,3.45753424657534,2,111,497.533333333333,1394.98095238095,461.8,1017.6,52.6933333333333,26.4392380952381,75.2866666666667,29.2540952380952,126.313333333333,2613.0640952381,38.0778614,23.3100602504961,48.9198972,55.1554912228571
53877,2023,10,3.12054794520548,2,63,363.2,49416.3142857143,357.133333333333,10367.980952381,68.2133333333333,14.9526666666667,55.6666666666667,23.1252380952381,181.833333333333,303.289523809524,50.3345772,15.361871269134,31.24795288,35.8039605257143
53950,2023,12,3.29315068493151,2,155,598.466666666667,26753.8380952381,426.266666666667,12163.6380952381,53.8333333333333,16.2195238095238,76.5533333333333,109.675523809524,65.0266666666667,785.79780952381,40.4298956666667,29.4516855556851,69.16370816,54.2321075085714
53989,2023,10,3.1013698630137,2,49,481.333333333333,17151.380952381,345.8,7754.74285714286,66.8066666666667,11.4735238095238,59.0666666666667,76.5938095238095,170.84,968.322571428571,49.4316841333333,8.48791769322126,37.48030696,51.5436029257143
53994,2023,11,3.13150684931507,2,106,583.0,20877.5714285714,498.266666666667,16477.9238095238,59.3133333333333,22.4383809523809,57.6066666666667,104.78780952381,135.126666666667,368.099238095238,42.166647,28.4270434680954,67.02728984,54.2703388342857
54010,2024,6,3.73424657534247,2,241,515.2,19580.1714285714,365.066666666667,9002.20952380952,78.88,23.9274285714286,46.0666666666667,17.522380952381,354.293333333333,516.44780952381,62.1575374666667,28.3636238337524,41.03193232,46.4005176342857
54048,2024,6,3.7041095890411,2,188,595.333333333333,22434.6666666667,486.666666666667,15722.380952381,72.5733333333333,16.466380952381,46.6866666666667,27.2298095238095,356.953333333333,459.562666666667,55.8074274,20.6310928726109,48.2395092,41.2593763085714
54054,2023,12,3.26027397260274,2,75,520.4,22062.4,413.466666666667,15955.4095238095,51.9133333333333,21.5898095238095,75.58,125.893142857143,70.1733333333333,946.636380952381,38.2965763333333,51.4207958679387,51.5734104,50.2197622742857
54102,2024,7,3.83561643835616,2,198,398.866666666667,56402.4095238095,386.0,9510.85714285714,85.1133333333333,24.8712380952381,38.4133333333333,38.6269523809524,338.453333333333,250.676952380953,70.8562230666667,49.6384551681312,34.70885984,36.9962594971429
54111,2023,7,2.82465753424658,1,118,451.5,17112.8846153846,375.714285714286,10260.3736263736,85.1928571428572,11.0868681318681,42.9428571428571,19.0918681318681,308.464285714286,1335.44554945055,69.2705897142857,13.4793845689365,33.1575752,42.0259467885714
54121,2024,3,3.49041095890411,2,137,549.466666666667,19658.8380952381,528.4,18872.9714285714,57.7266666666667,11.1749523809524,63.88,57.6417142857143,218.3,1573.14142857143,40.5817146666667,8.29616261869897,86.85379616,62.4434186857143
54148,2023,12,3.19452054794521,2,22,553.357142857143,21001.9395604396,388.142857142857,10601.5164835165,50.2642857142857,7.8593956043956,67.8285714285714,51.4037362637363,94.3428571428571,364.516483516483,33.734141,6.62640158316647,14.8097788,37.1018816342857
54182,2024,6,3.72054794520548,2,205,616.2,4380.74285714286,469.2,140.028571428571,77.6266666666667,23.1492380952381,40.4733333333333,30.6849523809524,364.113333333333,168.35980952381,62.571007,17.5114442035217,47.5591212,48.0373367657143
54193,2024,3,3.43287671232877,2,197,554.466666666667,20683.980952381,472.266666666667,15362.780952381,53.6333333333333,4.21809523809524,72.8733333333333,6.17209523809523,163.313333333333,1802.6440952381,37.9990516666667,4.49314229634508,34.74968312,47.0348984457143
54198,2024,5,3.65479452054795,2,210,579.733333333333,26073.9238095238,416.466666666667,11075.8380952381,70.34,9.87114285714285,49.6,32.8514285714286,357.233333333333,46.7095238095239,53.1023312,12.0451139451211,47.63169592,45.1745232571429
54228,2023,9,2.96164383561644,2,50,473.8,18608.8857142857,389.266666666667,10018.0666666667,75.4133333333333,7.10266666666668,51.86,42.3597142857143,231.013333333333,767.375523809524,57.9730071333333,11.205103128065,43.431434,54.2606190057143
54233,2024,4,3.56438356164384,2,227,608.6,26997.8285714286,380.866666666667,9250.26666666667,62.42,34.5045714285714,65.98,40.2474285714286,259.706666666667,5600.31780952381,45.4348142,24.1876191747799,43.61740672,44.2012444228571
54253,2023,9,2.97808219178082,2,44,477.866666666667,18417.8380952381,483.933333333333,14813.780952381,71.08,8.19171428571429,57.0933333333333,4.64780952380952,215.906666666667,208.346380952381,53.0067213333333,8.25902726054753,53.06119216,47.9530982514286
54300,2024,4,3.55342465753425,2,223,549.133333333333,23180.980952381,443.4,12484.5428571429,63.8733333333333,15.0220952380953,63.5733333333333,25.0492380952381,287.706666666667,2513.66780952381,46.3877318666667,13.6911974114918,50.04934128,49.9255754628571
54305,2024,7,3.73150684931507,2,115,501.0,18686.5714285714,399.466666666667,10724.5523809524,83.28,17.1302857142857,36.4466666666667,22.0440952380952,357.38,653.498857142857,69.6403732666667,26.0331910062338,41.17708176,41.8010947542857
54321,2023,12,3.21095890410959,2,99,468.4,16577.9714285714,416.333333333333,14958.0952380952,51.9133333333333,21.5898095238095,75.58,125.893142857143,70.1733333333333,946.636380952381,38.2965763333333,51.4207958679387,32.20956792,45.2406180914286
54340,2023,12,3.14246575342466,2,55,502.0,35092.1428571429,400.133333333333,21981.5523809524,53.4533333333333,24.4326666666667,62.6466666666667,104.706952380952,104.4,957.905714285714,36.5957402,32.8856010026366,63.21711704,59.61106064
54353,2024,5,3.5972602739726,2,221,499.6,1221.25714285714,643.933333333333,1433.78095238095,68.34,59.2282857142857,52.2,77.8728571428572,330.446666666667,4918.45838095238,51.1928612,63.7907464345761,27.4196364,35.3147291542857
54372,2024,6,3.66301369863014,2,272,469.0,16194.1428571429,391.733333333333,10840.4952380952,78.7333333333333,24.7152380952381,45.7333333333333,19.7366666666667,354.933333333333,530.006666666667,62.1060574666667,28.5651797785467,32.76748608,29.1860532457143
54380,2024,7,3.78630136986301,2,208,525.6,20843.6857142857,432.4,11646.2571428571,85.1133333333333,24.8712380952381,38.4133333333333,38.6269523809524,338.453333333333,250.676952380953,70.8562230666667,49.6384551681312,40.63730728,36.4739807085714
54383,2024,5,3.6,2,180,530.466666666667,35535.4095238095,422.133333333333,12506.6952380952,68.5133333333333,31.9655238095238,51.1533333333333,71.578380952381,329.913333333333,4918.36695238095,51.4229596666667,30.7737291158942,39.42168072,46.31627912
54410,2023,12,3.2027397260274,2,113,532.133333333333,16321.6952380952,549.933333333333,21272.0666666667,54.2266666666667,13.4549523809524,78.32,88.1474285714286,60.36,484.731142857143,41.3314106666667,20.9139862708958,52.73914184,45.79918424
54414,2023,11,3.07397260273973,1,239,493.2,16909.0285714286,460.733333333333,14140.6380952381,57.4466666666667,15.828380952381,58.5266666666667,101.632095238095,138.953333333333,96.9640952380952,40.2862039333333,16.4956387532229,51.99071504,44.4235045028571
